,sender,recipients,date,subject
411,dylan.scozzese,albina.hafon,2014-01-09 16:34:00,re: union meeting
411,dylan.scozzese,adan.morlun,2014-01-09 16:34:00,re: union meeting
411,dylan.scozzese,dylan.scozzese,2014-01-09 16:34:00,re: union meeting
412,bertrand.ovan,emile.arpa,2014-01-09 16:36:00,mandatory safety training
412,bertrand.ovan,varro.awelon,2014-01-09 16:36:00,mandatory safety training
412,bertrand.ovan,dante.coginian,2014-01-09 16:36:00,mandatory safety training
412,bertrand.ovan,albina.hafon,2014-01-09 16:36:00,mandatory safety training
412,bertrand.ovan,benito.hawelon,2014-01-09 16:36:00,mandatory safety training
412,bertrand.ovan,claudio.hawelon,2014-01-09 16:36:00,mandatory safety training
412,bertrand.ovan,henk.mies,2014-01-09 16:36:00,mandatory safety training
412,bertrand.ovan,valeria.morlun,2014-01-09 16:36:00,mandatory safety training
412,bertrand.ovan,adan.morlun,2014-01-09 16:36:00,mandatory safety training
412,bertrand.ovan,cecilia.morluniau,2014-01-09 16:36:00,mandatory safety training
412,bertrand.ovan,irene.nant,2014-01-09 16:36:00,mandatory safety training
412,bertrand.ovan,dylan.scozzese,2014-01-09 16:36:00,mandatory safety training
413,kanon.herrero,kanon.herrero,2014-01-09 16:42:00,re: security procedures for january 20 vip visit
413,kanon.herrero,minke.mies,2014-01-09 16:42:00,re: security procedures for january 20 vip visit
413,kanon.herrero,hennie.osvaldo,2014-01-09 16:42:00,re: security procedures for january 20 vip visit
413,kanon.herrero,inga.ferro,2014-01-09 16:42:00,re: security procedures for january 20 vip visit
413,kanon.herrero,edvard.vann,2014-01-09 16:42:00,re: security procedures for january 20 vip visit
413,kanon.herrero,felix.resumir,2014-01-09 16:42:00,re: security procedures for january 20 vip visit
414,kanon.herrero,kanon.herrero,2014-01-09 16:44:00,re: security procedures for january 20 vip visit
414,kanon.herrero,minke.mies,2014-01-09 16:44:00,re: security procedures for january 20 vip visit
414,kanon.herrero,hennie.osvaldo,2014-01-09 16:44:00,re: security procedures for january 20 vip visit
414,kanon.herrero,inga.ferro,2014-01-09 16:44:00,re: security procedures for january 20 vip visit
414,kanon.herrero,edvard.vann,2014-01-09 16:44:00,re: security procedures for january 20 vip visit
414,kanon.herrero,felix.resumir,2014-01-09 16:44:00,re: security procedures for january 20 vip visit
415,gustav.cazar,elsa.orilla,2014-01-09 16:44:00,re: gis update
415,gustav.cazar,gustav.cazar,2014-01-09 16:44:00,re: gis update
415,gustav.cazar,kare.orilla,2014-01-09 16:44:00,re: gis update
415,gustav.cazar,vira.frente,2014-01-09 16:44:00,re: gis update
415,gustav.cazar,lars.azada,2014-01-09 16:44:00,re: gis update
415,gustav.cazar,adra.nubarron,2014-01-09 16:44:00,re: gis update
415,gustav.cazar,felix.balas,2014-01-09 16:44:00,re: gis update
415,gustav.cazar,axel.calzas,2014-01-09 16:44:00,re: gis update
415,gustav.cazar,marin.onda,2014-01-09 16:44:00,re: gis update
415,gustav.cazar,lidelse.dedos,2014-01-09 16:44:00,re: gis update
415,gustav.cazar,brand.tempestad,2014-01-09 16:44:00,re: gis update
416,isia.vann,loreto.bodrogi,2014-01-09 16:45:00,re: security update: how to handle reporters on the grounds
416,isia.vann,isia.vann,2014-01-09 16:45:00,re: security update: how to handle reporters on the grounds
416,isia.vann,edvard.vann,2014-01-09 16:45:00,re: security update: how to handle reporters on the grounds
416,isia.vann,hideki.cocinaro,2014-01-09 16:45:00,re: security update: how to handle reporters on the grounds
417,felix.resumir,dante.coginian,2014-01-09 17:02:00,re: they need that report today
418,kanon.herrero,kanon.herrero,2014-01-09 17:13:00,re: security procedures for january 20 vip visit
418,kanon.herrero,minke.mies,2014-01-09 17:13:00,re: security procedures for january 20 vip visit
418,kanon.herrero,hennie.osvaldo,2014-01-09 17:13:00,re: security procedures for january 20 vip visit
418,kanon.herrero,inga.ferro,2014-01-09 17:13:00,re: security procedures for january 20 vip visit
418,kanon.herrero,edvard.vann,2014-01-09 17:13:00,re: security procedures for january 20 vip visit
418,kanon.herrero,felix.resumir,2014-01-09 17:13:00,re: security procedures for january 20 vip visit
419,edvard.vann,loreto.bodrogi,2014-01-09 17:17:00,re: security update: how to handle reporters on the grounds
419,edvard.vann,isia.vann,2014-01-09 17:17:00,re: security update: how to handle reporters on the grounds
419,edvard.vann,edvard.vann,2014-01-09 17:17:00,re: security update: how to handle reporters on the grounds
419,edvard.vann,hideki.cocinaro,2014-01-09 17:17:00,re: security update: how to handle reporters on the grounds
420,vira.frente,elsa.orilla,2014-01-09 17:17:00,re: gis update
420,vira.frente,gustav.cazar,2014-01-09 17:17:00,re: gis update
420,vira.frente,kare.orilla,2014-01-09 17:17:00,re: gis update
420,vira.frente,vira.frente,2014-01-09 17:17:00,re: gis update
420,vira.frente,lars.azada,2014-01-09 17:17:00,re: gis update
420,vira.frente,adra.nubarron,2014-01-09 17:17:00,re: gis update
420,vira.frente,felix.balas,2014-01-09 17:17:00,re: gis update
420,vira.frente,axel.calzas,2014-01-09 17:17:00,re: gis update
420,vira.frente,marin.onda,2014-01-09 17:17:00,re: gis update
420,vira.frente,lidelse.dedos,2014-01-09 17:17:00,re: gis update
420,vira.frente,brand.tempestad,2014-01-09 17:17:00,re: gis update
421,edvard.vann,kanon.herrero,2014-01-09 17:30:00,re: security procedures for january 20 vip visit
421,edvard.vann,minke.mies,2014-01-09 17:30:00,re: security procedures for january 20 vip visit
421,edvard.vann,hennie.osvaldo,2014-01-09 17:30:00,re: security procedures for january 20 vip visit
421,edvard.vann,inga.ferro,2014-01-09 17:30:00,re: security procedures for january 20 vip visit
421,edvard.vann,edvard.vann,2014-01-09 17:30:00,re: security procedures for january 20 vip visit
421,edvard.vann,felix.resumir,2014-01-09 17:30:00,re: security procedures for january 20 vip visit
422,emile.arpa,albina.hafon,2014-01-09 18:14:00,re: don't text and drive!
422,emile.arpa,valeria.morlun,2014-01-09 18:14:00,re: don't text and drive!
422,emile.arpa,henk.mies,2014-01-09 18:14:00,re: don't text and drive!
422,emile.arpa,adan.morlun,2014-01-09 18:14:00,re: don't text and drive!
422,emile.arpa,dylan.scozzese,2014-01-09 18:14:00,re: don't text and drive!
423,felix.balas,gustav.cazar,2014-01-09 18:47:00,re: gis update
423,felix.balas,felix.balas,2014-01-09 18:47:00,re: gis update
423,felix.balas,brand.tempestad,2014-01-09 18:47:00,re: gis update
423,felix.balas,axel.calzas,2014-01-09 18:47:00,re: gis update
424,sten.sanjorge jr.,ada.campo-corrente,2014-01-09 19:41:00,re: impromptu golf vacation - who's in?
424,sten.sanjorge jr.,orhan.strum,2014-01-09 19:41:00,re: impromptu golf vacation - who's in?
424,sten.sanjorge jr.,willem.vasco-pais,2014-01-09 19:41:00,re: impromptu golf vacation - who's in?
424,sten.sanjorge jr.,sten.sanjorge jr.,2014-01-09 19:41:00,re: impromptu golf vacation - who's in?
425,willem.vasco-pais,ada.campo-corrente,2014-01-09 19:42:00,re: impromptu golf vacation - who's in?
425,willem.vasco-pais,orhan.strum,2014-01-09 19:42:00,re: impromptu golf vacation - who's in?
425,willem.vasco-pais,willem.vasco-pais,2014-01-09 19:42:00,re: impromptu golf vacation - who's in?
425,willem.vasco-pais,sten.sanjorge jr.,2014-01-09 19:42:00,re: impromptu golf vacation - who's in?
426,lidelse.dedos,vira.frente,2014-01-09 19:47:00,re: gis update
426,lidelse.dedos,marin.onda,2014-01-09 19:47:00,re: gis update
426,lidelse.dedos,gustav.cazar,2014-01-09 19:47:00,re: gis update
426,lidelse.dedos,birgitta.frente,2014-01-09 19:47:00,re: gis update
426,lidelse.dedos,axel.calzas,2014-01-09 19:47:00,re: gis update
426,lidelse.dedos,felix.balas,2014-01-09 19:47:00,re: gis update
426,lidelse.dedos,lidelse.dedos,2014-01-09 19:47:00,re: gis update
426,lidelse.dedos,brand.tempestad,2014-01-09 19:47:00,re: gis update
426,lidelse.dedos,lars.azada,2014-01-09 19:47:00,re: gis update
426,lidelse.dedos,adra.nubarron,2014-01-09 19:47:00,re: gis update
426,lidelse.dedos,kare.orilla,2014-01-09 19:47:00,re: gis update
427,marin.onda,vira.frente,2014-01-09 19:59:00,re: gis update
427,marin.onda,marin.onda,2014-01-09 19:59:00,re: gis update
427,marin.onda,gustav.cazar,2014-01-09 19:59:00,re: gis update
427,marin.onda,birgitta.frente,2014-01-09 19:59:00,re: gis update
427,marin.onda,axel.calzas,2014-01-09 19:59:00,re: gis update
427,marin.onda,felix.balas,2014-01-09 19:59:00,re: gis update
427,marin.onda,lidelse.dedos,2014-01-09 19:59:00,re: gis update
427,marin.onda,brand.tempestad,2014-01-09 19:59:00,re: gis update
427,marin.onda,lars.azada,2014-01-09 19:59:00,re: gis update
427,marin.onda,adra.nubarron,2014-01-09 19:59:00,re: gis update
427,marin.onda,kare.orilla,2014-01-09 19:59:00,re: gis update
428,cornelia.lais,mat.bramar,2014-01-09 20:24:00,re: missing sweater
428,cornelia.lais,anda.ribera,2014-01-09 20:24:00,re: missing sweater
428,cornelia.lais,rachel.pantanal,2014-01-09 20:24:00,re: missing sweater
428,cornelia.lais,linda.lagos,2014-01-09 20:24:00,re: missing sweater
428,cornelia.lais,ruscella.mies.haber,2014-01-09 20:24:00,re: missing sweater
428,cornelia.lais,carla.forluniau,2014-01-09 20:24:00,re: missing sweater
428,cornelia.lais,cornelia.lais,2014-01-09 20:24:00,re: missing sweater
429,lars.azada,vira.frente,2014-01-09 20:28:00,re: gis update
429,lars.azada,marin.onda,2014-01-09 20:28:00,re: gis update
429,lars.azada,gustav.cazar,2014-01-09 20:28:00,re: gis update
429,lars.azada,birgitta.frente,2014-01-09 20:28:00,re: gis update
429,lars.azada,axel.calzas,2014-01-09 20:28:00,re: gis update
429,lars.azada,felix.balas,2014-01-09 20:28:00,re: gis update
429,lars.azada,lidelse.dedos,2014-01-09 20:28:00,re: gis update
429,lars.azada,brand.tempestad,2014-01-09 20:28:00,re: gis update
429,lars.azada,lars.azada,2014-01-09 20:28:00,re: gis update
429,lars.azada,adra.nubarron,2014-01-09 20:28:00,re: gis update
429,lars.azada,kare.orilla,2014-01-09 20:28:00,re: gis update
430,claudio.hawelon,dante.coginian,2014-01-09 21:10:00,re: mandatory safety training
430,claudio.hawelon,adan.morlun,2014-01-09 21:10:00,re: mandatory safety training
430,claudio.hawelon,irene.nant,2014-01-09 21:10:00,re: mandatory safety training
431,dylan.scozzese,claudio.hawelon,2014-01-09 21:27:00,re: mandatory safety training
431,dylan.scozzese,dante.coginian,2014-01-09 21:27:00,re: mandatory safety training
431,dylan.scozzese,varro.awelon,2014-01-09 21:27:00,re: mandatory safety training
431,dylan.scozzese,valeria.morlun,2014-01-09 21:27:00,re: mandatory safety training
431,dylan.scozzese,henk.mies,2014-01-09 21:27:00,re: mandatory safety training
431,dylan.scozzese,albina.hafon,2014-01-09 21:27:00,re: mandatory safety training
432,dylan.scozzese,varro.awelon,2014-01-09 22:33:00,re: mandatory safety training
432,dylan.scozzese,adan.morlun,2014-01-09 22:33:00,re: mandatory safety training
432,dylan.scozzese,henk.mies,2014-01-09 22:33:00,re: mandatory safety training
432,dylan.scozzese,dante.coginian,2014-01-09 22:33:00,re: mandatory safety training
432,dylan.scozzese,benito.hawelon,2014-01-09 22:33:00,re: mandatory safety training
432,dylan.scozzese,cecilia.morluniau,2014-01-09 22:33:00,re: mandatory safety training
432,dylan.scozzese,valeria.morlun,2014-01-09 22:33:00,re: mandatory safety training
432,dylan.scozzese,irene.nant,2014-01-09 22:33:00,re: mandatory safety training
432,dylan.scozzese,claudio.hawelon,2014-01-09 22:33:00,re: mandatory safety training
432,dylan.scozzese,albina.hafon,2014-01-09 22:33:00,re: mandatory safety training
432,dylan.scozzese,emile.arpa,2014-01-09 22:33:00,re: mandatory safety training
433,gustav.cazar,elsa.orilla,2014-01-10 08:33:00,2516-00 openhole logging results
433,gustav.cazar,kare.orilla,2014-01-10 08:33:00,2516-00 openhole logging results
433,gustav.cazar,isande.borrasca,2014-01-10 08:33:00,2516-00 openhole logging results
433,gustav.cazar,birgitta.frente,2014-01-10 08:33:00,2516-00 openhole logging results
433,gustav.cazar,gustav.cazar,2014-01-10 08:33:00,2516-00 openhole logging results
433,gustav.cazar,lars.azada,2014-01-10 08:33:00,2516-00 openhole logging results
433,gustav.cazar,lidelse.dedos,2014-01-10 08:33:00,2516-00 openhole logging results
434,mat.bramar,rachel.pantanal,2014-01-10 09:08:00,changes to travel policy
434,mat.bramar,lars.azada,2014-01-10 09:08:00,changes to travel policy
434,mat.bramar,felix.balas,2014-01-10 09:08:00,changes to travel policy
434,mat.bramar,isande.borrasca,2014-01-10 09:08:00,changes to travel policy
434,mat.bramar,axel.calzas,2014-01-10 09:08:00,changes to travel policy
434,mat.bramar,gustav.cazar,2014-01-10 09:08:00,changes to travel policy
434,mat.bramar,lidelse.dedos,2014-01-10 09:08:00,changes to travel policy
434,mat.bramar,birgitta.frente,2014-01-10 09:08:00,changes to travel policy
434,mat.bramar,vira.frente,2014-01-10 09:08:00,changes to travel policy
434,mat.bramar,adra.nubarron,2014-01-10 09:08:00,changes to travel policy
434,mat.bramar,marin.onda,2014-01-10 09:08:00,changes to travel policy
434,mat.bramar,kare.orilla,2014-01-10 09:08:00,changes to travel policy
434,mat.bramar,elsa.orilla,2014-01-10 09:08:00,changes to travel policy
434,mat.bramar,brand.tempestad,2014-01-10 09:08:00,changes to travel policy
434,mat.bramar,ingrid.barranco,2014-01-10 09:08:00,changes to travel policy
434,mat.bramar,ada.campo-corrente,2014-01-10 09:08:00,changes to travel policy
434,mat.bramar,sten.sanjorge jr.,2014-01-10 09:08:00,changes to travel policy
434,mat.bramar,orhan.strum,2014-01-10 09:08:00,changes to travel policy
434,mat.bramar,willem.vasco-pais,2014-01-10 09:08:00,changes to travel policy
434,mat.bramar,bertrand.ovan,2014-01-10 09:08:00,changes to travel policy
434,mat.bramar,albina.hafon,2014-01-10 09:08:00,changes to travel policy
434,mat.bramar,benito.hawelon,2014-01-10 09:08:00,changes to travel policy
434,mat.bramar,claudio.hawelon,2014-01-10 09:08:00,changes to travel policy
434,mat.bramar,henk.mies,2014-01-10 09:08:00,changes to travel policy
434,mat.bramar,valeria.morlun,2014-01-10 09:08:00,changes to travel policy
434,mat.bramar,adan.morlun,2014-01-10 09:08:00,changes to travel policy
434,mat.bramar,cecilia.morluniau,2014-01-10 09:08:00,changes to travel policy
434,mat.bramar,irene.nant,2014-01-10 09:08:00,changes to travel policy
434,mat.bramar,dylan.scozzese,2014-01-10 09:08:00,changes to travel policy
434,mat.bramar,lucas.alcazar,2014-01-10 09:08:00,changes to travel policy
434,mat.bramar,isak.baza,2014-01-10 09:08:00,changes to travel policy
434,mat.bramar,linnea.bergen,2014-01-10 09:08:00,changes to travel policy
434,mat.bramar,nils.calixto,2014-01-10 09:08:00,changes to travel policy
434,mat.bramar,sven.flecha,2014-01-10 09:08:00,changes to travel policy
434,mat.bramar,hideki.cocinaro,2014-01-10 09:08:00,changes to travel policy
434,mat.bramar,inga.ferro,2014-01-10 09:08:00,changes to travel policy
434,mat.bramar,loreto.bodrogi,2014-01-10 09:08:00,changes to travel policy
434,mat.bramar,isia.vann,2014-01-10 09:08:00,changes to travel policy
434,mat.bramar,stenig.fusil,2014-01-10 09:08:00,changes to travel policy
434,mat.bramar,hennie.osvaldo,2014-01-10 09:08:00,changes to travel policy
434,mat.bramar,kanon.herrero,2014-01-10 09:08:00,changes to travel policy
434,mat.bramar,varja.lagos,2014-01-10 09:08:00,changes to travel policy
434,mat.bramar,minke.mies,2014-01-10 09:08:00,changes to travel policy
434,mat.bramar,felix.resumir,2014-01-10 09:08:00,changes to travel policy
434,mat.bramar,edvard.vann,2014-01-10 09:08:00,changes to travel policy
434,mat.bramar,emile.arpa,2014-01-10 09:08:00,changes to travel policy
434,mat.bramar,varro.awelon,2014-01-10 09:08:00,changes to travel policy
434,mat.bramar,mat.bramar,2014-01-10 09:08:00,changes to travel policy
434,mat.bramar,dante.coginian,2014-01-10 09:08:00,changes to travel policy
434,mat.bramar,carla.forluniau,2014-01-10 09:08:00,changes to travel policy
434,mat.bramar,linda.lagos,2014-01-10 09:08:00,changes to travel policy
434,mat.bramar,cornelia.lais,2014-01-10 09:08:00,changes to travel policy
434,mat.bramar,ruscella.mies.haber,2014-01-10 09:08:00,changes to travel policy
434,mat.bramar,anda.ribera,2014-01-10 09:08:00,changes to travel policy
435,axel.calzas,varja.lagos,2014-01-10 10:00:00,out of staples
436,dylan.scozzese,benito.hawelon,2014-01-10 10:03:00,funny!!
436,dylan.scozzese,albina.hafon,2014-01-10 10:03:00,funny!!
437,isak.baza,lucas.alcazar,2014-01-10 10:13:00,hardware failures
437,isak.baza,sven.flecha,2014-01-10 10:13:00,hardware failures
437,isak.baza,nils.calixto,2014-01-10 10:13:00,hardware failures
438,kare.orilla,benito.hawelon,2014-01-10 10:24:00,concert
439,elsa.orilla,adra.nubarron,2014-01-10 10:37:00,equipment calibration
439,elsa.orilla,marin.onda,2014-01-10 10:37:00,equipment calibration
439,elsa.orilla,isande.borrasca,2014-01-10 10:37:00,equipment calibration
439,elsa.orilla,lidelse.dedos,2014-01-10 10:37:00,equipment calibration
439,elsa.orilla,gustav.cazar,2014-01-10 10:37:00,equipment calibration
439,elsa.orilla,brand.tempestad,2014-01-10 10:37:00,equipment calibration
439,elsa.orilla,axel.calzas,2014-01-10 10:37:00,equipment calibration
439,elsa.orilla,lars.azada,2014-01-10 10:37:00,equipment calibration
439,elsa.orilla,kare.orilla,2014-01-10 10:37:00,equipment calibration
439,elsa.orilla,birgitta.frente,2014-01-10 10:37:00,equipment calibration
439,elsa.orilla,felix.balas,2014-01-10 10:37:00,equipment calibration
440,nils.calixto,minke.mies,2014-01-10 10:44:00,no problem
441,emile.arpa,lucas.alcazar,2014-01-10 11:03:00,copier
442,willem.vasco-pais,varja.lagos,2014-01-10 11:05:00,meeting
443,brand.tempestad,adra.nubarron,2014-01-10 11:10:00,re: equipment calibration
