articleID|source|title|author|publish_date|location|sentence_index|sentence
197|The Explainer|INTERROGATED, SENT EMPLOYEE OF GASTECH||2014-01-20||6|"They sent although it not to communicate with the press that Vann was firm to tensionar its innocence.
197|The Explainer|INTERROGATED, SENT EMPLOYEE OF GASTECH||2014-01-20||7|With about 14 still used of GAStech inexplicable ones, one cannot blame to the police or the government not to leave to no stone unturned.
198|The Light of Truth|THE BUSINESSES AHEAD, CIVIC CHIEF DIE IN 65||1994-02-18|CENTRUM, Tethys|0|After four years of health decreasing according to an important heart attack, Sten Sanjorge Sr.
198|The Light of Truth|THE BUSINESSES AHEAD, CIVIC CHIEF DIE IN 65||1994-02-18|CENTRUM, Tethys|1|Friday morning early dead.
198|The Light of Truth|THE BUSINESSES AHEAD, CIVIC CHIEF DIE IN 65||1994-02-18|CENTRUM, Tethys|2|Sanjorge Sr., 65, of Centrum, Tethys was President Emeritus of international of GAStech having founded the company in 1961.
198|The Light of Truth|THE BUSINESSES AHEAD, CIVIC CHIEF DIE IN 65||1994-02-18|CENTRUM, Tethys|3|In addition to its role at international GAStech was the Chairman of the board of room of Centrum and the member of the management committee of the hospital of the children of Centrum.
198|The Light of Truth|THE BUSINESSES AHEAD, CIVIC CHIEF DIE IN 65||1994-02-18|CENTRUM, Tethys|4|"Sten was always a champion for the children of Tethys," said President Willem Gracias of hospital.
198|The Light of Truth|THE BUSINESSES AHEAD, CIVIC CHIEF DIE IN 65||1994-02-18|CENTRUM, Tethys|5|"He was a true chief of servant and without end worked to lead our establishment ahead.
198|The Light of Truth|THE BUSINESSES AHEAD, CIVIC CHIEF DIE IN 65||1994-02-18|CENTRUM, Tethys|6|Sten will be really missed and we ask that each one subsistence the family of Sanjorge in their thoughts and prayers.
198|The Light of Truth|THE BUSINESSES AHEAD, CIVIC CHIEF DIE IN 65||1994-02-18|CENTRUM, Tethys|7|"Sanjorge
198|The Light of Truth|THE BUSINESSES AHEAD, CIVIC CHIEF DIE IN 65||1994-02-18|CENTRUM, Tethys|8|Sr. is survived by wife Ingrid Sanjorge and son Sten Sanjorge,"A great light in this world was extinct, however it always casts a shade," said Sanjorge Jr. "that I dedicate myself to carry out our company ahead with a replaced vision and a dignity which will honor the life with my father and will function."
199|Centrum Sentinel|VOICES - a blog on what is important to people||2014-01-20||0|1251 -
199|Centrum Sentinel|VOICES - a blog on what is important to people||2014-01-20||1|The police who has arrived has entered immediately in the centers of GAStech.
199|Centrum Sentinel|VOICES - a blog on what is important to people||2014-01-20||2|At the same time the policemen are reconstructing the yellow perimeter of the tape.
199|Centrum Sentinel|VOICES - a blog on what is important to people||2014-01-20||3|Still no word on the position of the civil employees of GAStech or the government and no employee has left the constructions.
200|Everyday News|4 of March of 2010||2014-03-26||0|It is the first incident of his class in the history of the famous race of boat of the world, in which the yachts around the Mediterranean coast compete for the gold cup coveted.
200|Everyday News|4 of March of 2010||2014-03-26||1|The presidential boat, had by the family of present president Karel Kapelou II of Kronos, began to take in the water and disappeared slowly in the sea.
200|Everyday News|4 of March of 2010||2014-03-26||2|ColdMost of the equipment entered the boats of the rescue, whereas other that decided to swim to the border described it like "cold".
200|Everyday News|4 of March of 2010||2014-03-26||3|Shortly after the presidential container perceivably was caused sorrow, a boat of small motor hurried forwards and backwards between the boat and to shake of the crowds of the coast the "protectors of Kronos" they indicate to offer by means of a flag its white emblem of the hand.
200|Everyday News|4 of March of 2010||2014-03-26||4|It is not known if the group were implied with the incident of the boat, although extensively recognize the group like getting to be more and more violent in its protests against the government.
200|Everyday News|4 of March of 2010||2014-03-26||5|The equipment rejected to blame the captain of the boat, 41 years Petra Hohimae, that are well to the current of waters of the line of the coast of Kronos.
200|Everyday News|4 of March of 2010||2014-03-26||6|One hopes that the race is cancelled although there has been no official word.
200|Everyday News|4 of March of 2010||2014-03-26||7|The investigations to the presidential office have not been answered.
200|Everyday News|4 of March of 2010||2014-03-26||8|They disclose the equipment to have only suffered injuries of smaller importance during his abandonment and to have avoided the contact of the press.
200|Everyday News|4 of March of 2010||2014-03-26||9|One hopes that the ball of the finery of the cup of Kapalou is cancelled tonight, although many international dignitaries and celebrities remain in the country.
201|Everyday News|The protectors of Kronos de Kronos declared "group of the terrorist"||2009-02-23||0|<<Deleted image: POK has celebrated numerous demonstrations in the capital of Kronos de Abila>>To continue reading main historyThe government of Kronos has declared the protectors of Kronos that a terrorist groups after blaming it by a mortal attack against headquarters of the police at the beginning of this week.
201|Everyday News|The protectors of Kronos de Kronos declared "group of the terrorist"||2009-02-23||1|Several of their those in favor have arrested themselves in an energetic measurement.
201|Everyday News|The protectors of Kronos de Kronos declared "group of the terrorist"||2009-02-23||2|A POK leader made vote that the protests would continue.
201|Everyday News|The protectors of Kronos de Kronos declared "group of the terrorist"||2009-02-23||3|The spokesman Rufus Drymiau of the government announced the movement, that will give to authorities more energy to crack itself down in the POK.He said that those that belonged to the group they financed, it or they promoted its activities would face the punishment.
201|Everyday News|The protectors of Kronos de Kronos declared "group of the terrorist"||2009-02-23||4|To continue reading main historyThe protectors of KronosThe oldest and greater of the activist environmental organization of KronosFounded on 1997.Influenced by the international groups such as health for allMixture political activism with the environmental workUse of the rejections of the democratic principles of the violence and the aidsMotto: "Justice for Julian", a reference to 10 years - the old girl of Kronosian that the government died as resulting from sponsored the contamination of environmentThe decision was in answer to the bombing of Tuesday of the headquarters of the police in Abila, he said.
201|Everyday News|The protectors of Kronos de Kronos declared "group of the terrorist"||2009-02-23||5|"Kronos was horrified of the north to the south by the horrible crime trusted by the POK," Mr. Drymiau this.
201|Everyday News|The protectors of Kronos de Kronos declared "group of the terrorist"||2009-02-23||6|"This was in context of the dangerous scaling to the violence against Kronos and Kronosians and of a clear declaration by the POK that does not know to anything but violence.
201|Everyday News|The protectors of Kronos de Kronos declared "group of the terrorist"||2009-02-23||7|"People to put under the POK terrorism are not possible for Kronos the state nor Kronos.
201|Everyday News|The protectors of Kronos de Kronos declared "group of the terrorist"||2009-02-23||8|"Kronos would notify Tethys that had signed a treaty 1998 of the against-terrorism of the decision, he added.
201|Everyday News|The protectors of Kronos de Kronos declared "group of the terrorist"||2009-02-23||9|Those in favor of POKThe POK has denied the being responsible for the attack, and has accused the government of Kronos to carry out mark-for above silencing the preoccupations of the groups by people.
201|Everyday News|The protectors of Kronos de Kronos declared "group of the terrorist"||2009-02-23||10|A member of POK said to times that the decision of the government was "ileg韙ima".
201|Everyday News|The protectors of Kronos de Kronos declared "group of the terrorist"||2009-02-23||11|He added: "The protests will continue, certainly."
202|Athena Speaks|The AIRPORT Of ABILA CONFIRMS TWO PRIVATE TRAVELS OUT OF LEFT JET TODAY||2014-01-20|ABILA, Kronos|0|ABILA, Kronos - the fueler Ravi Danisliau of airport of Abila confirmed that two voyage out of jet separated today after being filled with fuel.
202|Athena Speaks|The AIRPORT Of ABILA CONFIRMS TWO PRIVATE TRAVELS OUT OF LEFT JET TODAY||2014-01-20|ABILA, Kronos|1|According to Danisliau, the seven or eight passengers of the first plane were "businesses types" and seemed to be in a hurry.
202|Athena Speaks|The AIRPORT Of ABILA CONFIRMS TWO PRIVATE TRAVELS OUT OF LEFT JET TODAY||2014-01-20|ABILA, Kronos|2|It was not exactly clear where they were directed.
202|Athena Speaks|The AIRPORT Of ABILA CONFIRMS TWO PRIVATE TRAVELS OUT OF LEFT JET TODAY||2014-01-20|ABILA, Kronos|3|The plane took off about local time of Kronos 12:30.The second plane also carried seven or eight "of the businesses type", but seemed "more relaxed much than the first group of passengers".
202|Athena Speaks|The AIRPORT Of ABILA CONFIRMS TWO PRIVATE TRAVELS OUT OF LEFT JET TODAY||2014-01-20|ABILA, Kronos|4|Danisliau indicated the second group of passengers "seemed to celebrate something."
202|Athena Speaks|The AIRPORT Of ABILA CONFIRMS TWO PRIVATE TRAVELS OUT OF LEFT JET TODAY||2014-01-20|ABILA, Kronos|5|The second plane left towards 14:30 around two hours after the first plane.
202|Athena Speaks|The AIRPORT Of ABILA CONFIRMS TWO PRIVATE TRAVELS OUT OF LEFT JET TODAY||2014-01-20|ABILA, Kronos|6|Danisliau confirmed that the second destination of the plane was Rome, Italy.
202|Athena Speaks|The AIRPORT Of ABILA CONFIRMS TWO PRIVATE TRAVELS OUT OF LEFT JET TODAY||2014-01-20|ABILA, Kronos|7|Between the two private planes, fourteen to sixteen could have been of the momentary ones.
202|Athena Speaks|The AIRPORT Of ABILA CONFIRMS TWO PRIVATE TRAVELS OUT OF LEFT JET TODAY||2014-01-20|ABILA, Kronos|8|This easily could explain the departure of the control of GAStech - Kronos.
202|Athena Speaks|The AIRPORT Of ABILA CONFIRMS TWO PRIVATE TRAVELS OUT OF LEFT JET TODAY||2014-01-20|ABILA, Kronos|9|Once asked whether the two planes had anything to make with GAStech, Danisliau answered, "I do not pose many the questions.
202|Athena Speaks|The AIRPORT Of ABILA CONFIRMS TWO PRIVATE TRAVELS OUT OF LEFT JET TODAY||2014-01-20|ABILA, Kronos|10|I filled of fuel right planes."
203|Centrum Sentinel|VOICES - a blog on what is important to people||2014-01-20||0|1130 - Some of the civil employees of the fire have removed the construction and are communicating with civil employees, but no announcement has been made approximately the events the centers of GAStech.
204|News Online Today|SPONTANEOUS PROTESTS ERUPT AROUND ABILA||2009-06-21|ABILA, Kronos|0|Protests erupted around the Kronos government buildings, downtown, and elsewhere around Abila eventually escalating into riots and violence.
204|News Online Today|SPONTANEOUS PROTESTS ERUPT AROUND ABILA||2009-06-21|ABILA, Kronos|1|A unifying theme of the protesters was the chanted slogans including "Justice for Elian" in reference to previously mentioned activist Elian Karel and "Remember Juliana", a young girl from Elodis who died in 1998 allegedly from the effects of water contamination.
205|The Explainer|DRYING PAPER OF THE HALTING OF THE POLICE OF KRONOS - ABILA||2011-11-23|TITLE: DRYING PAPER OF THE HALTING OF THE POLICE OF KRONOS|0|AWELON, CYNTHE/DOB: 3/20/1981/Tiempo of the halting: 0003 hours/accused of: EQUIPMENT OF THE DRUGBLUMIAU, WILLEM/DOB: 2/15/1995/Tiempo of the halting: 2215 hours/accused of: POSSESSION OF THE CONTROLLED SUBSTANCE (HASHISH); FOREIGN AUTHORIZATIONBODROGI, CARM蚇/12/1/1993/Tiempo of the halting: 0230 hours/accused of: POSSESSION OF THE CONTROLLED SUBSTANCE (MDMC); ATTEMPT TO GIVE THE CONTROLLED SUBSTANCE (MDMC)COARDA, SEVE/DOB:
205|The Explainer|DRYING PAPER OF THE HALTING OF THE POLICE OF KRONOS - ABILA||2011-11-23|TITLE: DRYING PAPER OF THE HALTING OF THE POLICE OF KRONOS|1|5/13/1979/Tiempo of the halting: 1248 hours/accused of: PEDESTRN THAT CANNOT USE CROSSWALK; PEDESTRN ACCORDING TO SIGNALLOCATION: CUSEMA, BRITA/DOB: 1/7/1992/Tiempo of the halting: 2205 hours/accused of: DEGREE OF THEFT SHOPLIFTINGCUSEMA, BRITA/DOB: 1/7/1992/Tiempo of the halting: 2205 hours/accused of: DEGREE OF THEFT SHOPLIFTING-5THLOCATION: DUNNA, THAD/DOB: 9/20/1974/Tiempo of the halting: 1500 hours/accused of: THEFT ALL THE DEGREE OF OTHERDUNNA, THAD/DOB:
